linkId.Up,linkId.Down,detList.Down,distance
3668418284194376399,3668354121677942970,7315,0.10
3665059722847472375,3664892902022715995,7340,0.29
3663324659138044485,3663137480168308576,7397,0.37
3663360775518132995,3663137480168308576,7397,1.36
3663363859304629364,3663137480168308576,7397,1.05
3663370984655356198,3663137480168308576,7397,0.85
3663376602472566880,3663137480168308576,7397,0.69
3663377770703654747,3663137480168308576,7397,0.49
3661795208399041875,3661763189417855415,7403,0.05
3661904777309717504,3661763189417855415,7403,0.51
3663862139936112825,3663855869283848779,7422,0.05
3663867122098186700,3663855869283848779,7422,0.23
3663878954733111834,3663855869283848779,7422,0.60
3663913116903059736,3663895052270574356,7423,0.40
3663956178245204530,3663943271868469300,7424,0.08
3663967001562802405,3663943271868469300,7424,0.27
3664147540513187430,3664030335150600797,7425,0.18
3664186195218861795,3664030335150600797,7425,0.28
3674446872089138015,3673930904782972423,7432,0.05
3674473414987027115,3673930904782972423,7432,0.11
3674551042225934249,3673930904782972423,7432,0.36
3668351755149300129,3668140945269510159,7433,0.55
3668555851995204040,3668140945269510159,7433,0.75
3671312812978649620,3671183366959321784,7436,0.07
3671368776402513840,3671183366959321784,7436,0.23
3669783890520863945,3669988966619319291,7440,0.20
3669832488075817888,3669988966619319291,7440,0.15
3670725231387807135,3670650176834329666,7450,0.05
3672276736783771553,3672502501739654011,7452,0.55
3672394479017211570,3672502501739654011,7452,0.28
3670309293870171049,3670397830325960094,7455,0.52
3670316101393332250,3670397830325960094,7455,0.47
3670326014177844519,3670397830325960094,7455,0.45
3670334634177197445,3670397830325960094,7455,0.32
3670338929144488385,3670397830325960094,7455,0.22
3670345577753859396,3670397830325960094,7455,0.20
3670365600891384925,3670397830325960094,7455,0.15
3662975594260981530,3663269760866034791,7456,0.69
3663149699350257329,3663269760866034791,7456,0.25
3670352166232162550,3669903930560253950,7469,0.73
3669170848363883500,3669141187319741050,7470,0.05
3669192086977159865,3669141187319741050,7470,0.10
3670492053318408773,3670606192074262909,7471,0.54
3661741736056280144,3661567699686450974,7472,0.23
3661790505409939590,3661567699686450974,7472,0.36
3667555120320232399,3667470625428611899,7493,0.07
3668298862628572295,3668296560526114630,7495,0.02
3668298884103406889,3668296560526114630,7495,0.04
3668298862628572295,3668304918532465647,7496,0.02
3668298884103406889,3668304918532465647,7496,0.04
3668264678983895887,3668276713482249843,7497,0.08
3668270580268957104,3668276713482249843,7497,0.03
3668228790237189110,3668166581930895741,7498,0.06
3668259520728184345,3668166581930895741,7498,0.21
3668186635133229900,3668208492221813358,7499,0.15
3668287029993675306,3668286239719671669,7505,0.15
3668288640606406030,3668286239719671669,7505,0.05
3668288812405095524,3668286239719671669,7505,0.03
3669578071393866759,3669640709196800633,7510,1.21
3669619973094795705,3669640709196800633,7510,1.00
3669652709335513515,3669640709196800633,7510,0.96
3669653216141584210,3669640709196800633,7510,0.12
3669658155353981429,3669640709196800633,7510,0.15
3669661398054294430,3669640709196800633,7510,0.22
3669678058232460769,3669640709196800633,7510,0.71
3669694473597459609,3669640709196800633,7510,0.57
3669797277934680948,3669640709196800633,7510,0.86
3669906799600740742,3669640709196800633,7510,1.02
3674749946456375730,3675260854291066445,7517,0.24
3674446872089138015,3673930904782972423,7522,0.05
3674473414987027115,3673930904782972423,7522,0.11
3674551042225934249,3673930904782972423,7522,0.36
3667530664776444835,3667647578081218150,7525,0.14
3667555296413889264,3667647578081218150,7525,0.07
3668044342865083145,3668133308817655639,7526,0.06
3668327823591524728,3668539294896275965,7527,0.57
3668579710538522780,3668730442415782555,7528,0.11
3668644070623460860,3668730442415782555,7528,0.05
3669296819753099950,3669397472311680600,7529,0.09
3667823074739915120,3667663791582763781,7530,0.36
3668044622037959234,3667959590275428385,7531,0.06
3668645294689142375,3668555851995204040,7532,0.06
3669297957919435350,3668967434416208119,7534,0.09
3669499778432672255,3669397837383902740,7535,0.20
3669568197261696765,3669397837383902740,7535,0.37
3668358605623798280,3668292806724823269,7537,0.14
3668418284194376399,3668292806724823269,7537,0.24
3668525009836714134,3668476781648947675,7538,0.05
3668608014374676074,3668476781648947675,7538,0.33
3668997932980640710,3668861395970301830,7540,0.06
3669004929482365390,3668861395970301830,7540,0.09
3669019601090648920,3668861395970301830,7540,0.09
3669036067995261708,3668861395970301830,7540,0.12
3669090188878158465,3668861395970301830,7540,0.30
3669162129580366982,3668861395970301830,7540,0.41
3669092237577557355,3669035449519970585,7542,0.19
3669135943164752900,3669035449519970585,7542,0.23
3668984296459474075,3669048506220548315,7544,0.21
3669035191821930940,3669048506220548315,7544,0.04
3669090596900014215,3669137596727156909,7545,0.35
3669121645218611612,3669137596727156909,7545,0.14
3669080525201672230,3669084283298074860,7546,0.18
3669081006238014928,3669084283298074860,7546,0.13
3669083252505917365,3669084283298074860,7546,0.04
3669083273980751220,3669084283298074860,7546,0.06
3669088208898170591,3669084283298074860,7546,0.13
3669097705070856400,3669084283298074860,7546,0.19
3669105573450938588,3669084283298074860,7546,0.22
3669110358044451051,3669084283298074860,7546,0.92
3669115610789439629,3669084283298074860,7546,1.03
3669116452603093105,3669084283298074860,7546,0.33
3669117376021024665,3669084283298074860,7546,0.71
3669121628038613765,3669084283298074860,7546,1.09
3669125738322359181,3669084283298074860,7546,0.66
3669126953798053490,3669084283298074860,7546,1.20
3669129062627061225,3669084283298074860,7546,0.52
3669131871535600799,3669084283298074860,7546,1.24
3669136845107722572,3669084283298074860,7546,1.35
3669141256039128865,3669084283298074860,7546,1.39
3669142329780950900,3669084283298074860,7546,1.40
3669184068273108095,3669084283298074860,7546,1.89
3669361201314301884,3669084283298074860,7546,2.26
3669439498568091870,3669084283298074860,7546,2.29
3669462322024295464,3669084283298074860,7546,2.45
3669499782729032263,3669084283298074860,7546,2.73
3669520437226743595,3669084283298074860,7546,2.79
3669525677086840850,3669084283298074860,7546,2.82
3669547598599903923,3669084283298074860,7546,3.15
3669554775489997150,3669084283298074860,7546,5.93
3669567484298283152,3669084283298074860,7546,5.65
3669569610306998326,3669084283298074860,7546,6.51
3669571139315636340,3669084283298074860,7546,3.21
3669592313504284114,3669084283298074860,7546,4.70
3669598206199515197,3669084283298074860,7546,3.62
3669604957888054297,3669084283298074860,7546,4.29
3669644557486274356,3669084283298074860,7546,6.85
3669743324554183629,3669084283298074860,7546,7.20
3669830190267730735,3669084283298074860,7546,7.26
3669844299234917522,3669084283298074860,7546,11.92
3669849990066961094,3669084283298074860,7546,7.31
3669852927824322439,3669084283298074860,7546,10.89
3669880162211772803,3669084283298074860,7546,12.37
3669899553989433429,3669084283298074860,7546,9.58
3669902423027691693,3669084283298074860,7546,7.73
3669265114306088549,3669221400128952540,7549,0.11
3669437394034261675,3669511460745280650,7553,0.10
3669784470341450615,3669721226948017505,7554,0.04
3669822158679472750,3669721226948017505,7554,0.15
3669568755609008765,3669717786679211704,7555,0.20
3669585334182771075,3669717786679211704,7555,0.18
3669628971050498220,3669717786679211704,7555,0.14
3670131812936624276,3669977675150298889,7556,0.11
3670342098830358707,3670305041852563838,7557,0.28
3670343138212454080,3670305041852563838,7557,0.18
3670345122487353084,3670305041852563838,7557,0.07
3670351547758401894,3670305041852563838,7557,0.36
3670375178668454795,3670305041852563838,7557,0.51
3670395708612121255,3670305041852563838,7557,0.56
3670280255596291606,3670298985948664539,7558,0.08
3670431700438028120,3670420387494189571,7559,0.14
3670519914771251662,3670428702550828930,7560,0.58
3670648372948052979,3671006732134312579,7562,0.43
3670675525731290003,3671006732134312579,7562,0.33
3670701145211206981,3671006732134312579,7562,0.26
3670723732444214833,3671006732134312579,7562,0.21
3670776410218099057,3671006732134312579,7562,0.16
3670967935694729787,3670798671033595865,7563,0.42
3670648372948052979,3671006732134312579,7564,0.43
3670675525731290003,3671006732134312579,7564,0.33
3670701145211206981,3671006732134312579,7564,0.26
3670723732444214833,3671006732134312579,7564,0.21
3670776410218099057,3671006732134312579,7564,0.16
3671243878753550690,3671378912525330292,7567,0.28
3671311996934861935,3671378912525330292,7567,0.07
3671705158241115954,3671652733870306359,7568,0.02
3671724378219763600,3671652733870306359,7568,0.09
3671713297204139540,3671825821052314094,7569,0.28
3671732366858931630,3671825821052314094,7569,0.21
3671776884194949418,3671825821052314094,7569,0.19
3672016607794553520,3671794751258901770,7570,0.78
3672192516770076937,3671794751258901770,7570,0.82
3663830400127068770,3663571688477030259,7571,0.16
3663891259813652220,3663571688477030259,7571,0.23
3663390015655378596,3663333304907212017,7577,0.16
3664905258642541529,3664626983416479157,7578,0.32
3664999211052137080,3664626983416479157,7578,0.38
3663401998614137705,3663452924041372020,7581,0.05
3663360775518132995,3663420969484680325,7588,1.06
3663363859304629364,3663420969484680325,7588,0.75
3663370984655356198,3663420969484680325,7588,0.54
3663376602472566880,3663420969484680325,7588,0.37
3663377770703654747,3663420969484680325,7588,0.14
3667383025275636470,3666996439564265431,7591,0.09
3667193131888357935,3668131689616642457,7600,1.92
3667408077821624209,3668131689616642457,7600,1.77
3667812685215707669,3668131689616642457,7600,0.91
3668274772157145571,3668209029092732902,7603,0.10
3668304673719463335,3668209029092732902,7603,0.14
3668186635133229900,3668196960234618639,7605,0.15
3664512226186453801,3664499607572577329,7619,0.33
3664534787649637329,3664499607572577329,7619,0.50
3664481495695615190,3664489772097540741,7622,0.04
3664474181366336294,3664450949888278239,7627,0.54
3664491739192616115,3664450949888278239,7627,0.59
3664438503073115685,3664455055876981701,7628,0.63
3664438567497605405,3664455055876981701,7628,0.57
3664439426491039030,3664455055876981701,7628,0.19
3664448896893971315,3664448703620450255,7631,0.06
3664449627038391040,3664448703620450255,7631,0.46
3664434508753640675,3664438481598286080,7632,1.15
3664435797243783485,3664438481598286080,7632,1.06
3664437811583397809,3664438481598286080,7632,0.13
3664433177313819200,3664433735659547255,7635,0.11
3664433349112518545,3664433735659547255,7635,0.17
3664209078803615230,3664209078803615230,7640,0.28
3666446808304425219,3666950367450077495,7644,0.38
3666475756384000145,3666950367450077495,7644,0.30
3666537689812408100,3666950367450077495,7644,0.23
3666602629717923295,3666950367450077495,7644,0.05
3667381285813879055,3667462082738657373,7647,0.09
3664444838149987185,3664444339933801144,7651,0.09
3664446663511039760,3664444339933801144,7651,1.07
3664448574771439105,3664444339933801144,7651,1.14
3661761879452900629,3661976069472010530,7652,0.27
3661798945020675195,3661976069472010530,7652,0.12
3662804031792705435,3662902386543807945,7654,0.10
3663043970140754570,3663253959681841226,7655,0.38
3663868539437374695,3663876717055124409,7660,0.21
3663872791455006930,3663876717055124409,7660,0.05
3663888382186324465,3663905312947446321,7661,0.39
3663936034848560587,3663983906554084747,7662,0.62
3663967126116841914,3663983906554084747,7662,0.11
3663972327322242390,3663983906554084747,7662,0.04
3664131219637453875,3664172451323506690,7664,0.22
3664195575427434794,3664372291856861213,7665,0.09
3664195575427434794,3664372291856861213,7666,0.09
3664932626175235906,3665198561960287772,7667,0.36
3665666429927744355,3665945065931088644,7669,0.51
3665765540593072699,3665945065931088644,7669,0.19
3665809499583349865,3665945065931088644,7669,0.09
3662710401505632405,3662459876063195735,7673,0.46
3662791791135911850,3662459876063195735,7673,0.56
3679286011741448549,3679002178827701430,7682,0.22
3679357823594635385,3679002178827701430,7682,0.29
3678649647912057204,3678513832456227200,7683,0.08
3678721567139426345,3678513832456227200,7683,0.29
3670595201251589698,3670651199035212534,7691,0.24
3670655511182344229,3670352166232162550,7694,0.55
3670821468718636820,3670352166232162550,7694,0.89
3670972544193251361,3670352166232162550,7694,1.34
3670651426668486603,3670429432693823237,7695,0.74
3667530664776444835,3667647578081218150,7701,0.14
3667555296413889264,3667647578081218150,7701,0.07
3667818706758172640,3667971152327388080,7702,0.47
3675729757347504568,3677997130710679232,7721,21.65
3675731848996576000,3677997130710679232,7721,21.71
3675755226503565570,3677997130710679232,7721,21.60
3675759938082685580,3677997130710679232,7721,21.62
3675775047777632225,3677997130710679232,7721,21.54
3675800027307413188,3677997130710679232,7721,21.55
3675813994541060038,3677997130710679232,7721,21.31
3675840588978543514,3677997130710679232,7721,21.30
3675850488878162520,3677997130710679232,7721,21.25
3676135215144945683,3677997130710679232,7721,21.23
3676146055642401732,3677997130710679232,7721,17.35
3676413301392278250,3677997130710679232,7721,17.35
3676427582158537405,3677997130710679232,7721,17.08
3676505853642478822,3677997130710679232,7721,17.08
3676519902480504580,3677997130710679232,7721,15.96
3676597555489156090,3677997130710679232,7721,15.95
3676609731721441405,3677997130710679232,7721,15.72
3676616388920735760,3677997130710679232,7721,15.71
3676628414829165810,3677997130710679232,7721,15.66
3676636961814070140,3677997130710679232,7721,15.65
3676649674917267450,3677997130710679232,7721,15.41
3676680319508699534,3677997130710679232,7721,13.57
3676687736917293061,3677997130710679232,7721,14.15
3676692319647324435,3677997130710679232,7721,12.56
3676704362735695031,3677997130710679232,7721,13.56
3676715757284016241,3677997130710679232,7721,15.40
3676719725833590050,3677997130710679232,7721,12.56
3676729213416554769,3677997130710679232,7721,14.13
3676733899225667115,3677997130710679232,7721,12.44
3676796618633041736,3677997130710679232,7721,12.45
3676809507829897434,3677997130710679232,7721,11.44
3676874387605821756,3677997130710679232,7721,11.44
3676887014809663945,3677997130710679232,7721,11.32
3676887530205747950,3677997130710679232,7721,11.32
3676901080827558690,3677997130710679232,7721,11.25
3677067927421878872,3677997130710679232,7721,9.04
3677078892473385681,3677997130710679232,7721,8.43
3677124084119403968,3677997130710679232,7721,11.25
3677138674123308563,3677997130710679232,7721,9.03
3677150365024097486,3677997130710679232,7721,8.43
3677155304236488236,3677997130710679232,7721,7.67
3677254208743318149,3677997130710679232,7721,6.99
3677317580985714679,3677997130710679232,7721,7.66
3677335924791009538,3677997130710679232,7721,5.82
3677340546175738131,3677997130710679232,7721,5.74
3677342225507955017,3677997130710679232,7721,5.30
3677360706752202380,3677997130710679232,7721,5.30
3677367857872750465,3677997130710679232,7721,5.22
3677388392111240851,3677997130710679232,7721,3.23
3677397471672199057,3677997130710679232,7721,5.22
3677404214770853140,3677997130710679232,7721,4.04
3677447615415218570,3677997130710679232,7721,4.06
3677537320102128491,3677997130710679232,7721,1.79
3677819495158439218,3677997130710679232,7721,1.31
3677856934388347865,3677997130710679232,7721,1.79
3677904922057934700,3677997130710679232,7721,1.26
3677918279406195490,3677997130710679232,7721,0.98
3677923862863695329,3677997130710679232,7721,0.97
3677925486361305049,3677997130710679232,7721,0.93
3677931443480957380,3677997130710679232,7721,0.92
3677947450824049394,3677997130710679232,7721,0.53
3677971502640889737,3677997130710679232,7721,0.70
3678007782229632353,3677997130710679232,7721,0.33
3678020757325824824,3677997130710679232,7721,0.36
3678034930717896400,3677997130710679232,7721,0.30
3678038001619517680,3677997130710679232,7721,0.29
3678050585873690390,3677997130710679232,7721,0.22
3678060399873949076,3677997130710679232,7721,0.23
3678074272618315720,3677997130710679232,7721,0.03
3678094111072229500,3677997130710679232,7721,0.37
3678104981634436530,3677997130710679232,7721,0.42
3678108374658594985,3677997130710679232,7721,0.49
3666686450300924185,3666967903802875428,7724,0.91
3666731384248801411,3666967903802875428,7724,0.69
3666792166625989685,3666967903802875428,7724,0.32
3666840360454030001,3666967903802875428,7724,0.27
3667058153950700487,3667196460487610231,7725,0.70
3667084138502860805,3667196460487610231,7725,0.35
3667111939826177727,3667196460487610231,7725,0.27
3667157131472075435,3667196460487610231,7725,0.11
3667318888530391217,3667471608977510415,7726,0.44
3666987510328589178,3666836318889805936,7730,0.65
3667075892165653205,3667058501843061041,7731,0.08
3667098707031937848,3667058501843061041,7731,0.20
3667122943532395240,3667058501843061041,7731,0.25
3667151062683287493,3667058501843061041,7731,0.36
3667307073075361172,3667058501843061041,7731,0.90
3667537601150018630,3667482324920916170,7732,0.08
3667574387544910785,3667482324920916170,7732,0.15
3667615189734224939,3667482324920916170,7732,0.25
3667663684209966452,3667482324920916170,7732,0.35
3667767850051795231,3667482324920916170,7732,0.65
3678652783238181060,3679005627686438352,7740,0.31
3678727794842003270,3679005627686438352,7740,0.22
3678652783238181060,3679005627686438352,7741,0.31
3678727794842003270,3679005627686438352,7741,0.22
3679283649509434125,3679889562020698702,7742,0.30
3679356466384968284,3679889562020698702,7742,0.07
3679283649509434125,3679889562020698702,7743,0.30
3679356466384968284,3679889562020698702,7743,0.07
3679286011741448549,3679002178827701430,7754,0.22
3679357823594635385,3679002178827701430,7754,0.29
3682002685930272035,3681904996899127339,7761,0.07
3682092369142377543,3681904996899127339,7761,0.36
3671054621018233160,3671040039604296284,7764,0.29
3671014269800434120,3671014819556284290,7765,0.13
3671014785196517490,3671014819556284290,7765,0.03
3670980550012242528,3670995539448087606,7766,0.24
3671021408036160539,3670995539448087606,7766,0.62
3671155058828483705,3670995539448087606,7766,0.63
3670911894960049568,3670984707540598477,7767,0.24
3670949441564143042,3670984707540598477,7767,0.12
3669840970634660560,3670173121930492885,7772,0.60
3670669577200280370,3670775207626005597,7773,0.36
3670703550391607165,3670775207626005597,7773,0.26
3670917353863687690,3670781581357479866,7778,0.63
3671130079298963665,3670781581357479866,7778,1.78
3670917353863687690,3670781581357479866,7779,0.63
3671130079298963665,3670781581357479866,7779,1.78
3670589003613757506,3670834426634946561,7782,0.17
3670589003613757506,3670817594658119353,7785,0.17
3670972763236571062,3671145867598466994,7786,0.50
3671464206279508880,3671219066726098837,7790,0.88
3671464206279508880,3671176903032155043,7791,0.88
3663890246201368549,3663643221157342578,7797,0.07
3663675854318861059,3663496543729225139,7799,0.39
3658530260160017203,3659414009810707730,7800,1.55
3658620282674541909,3659414009810707730,7800,1.25
3658704528458053270,3659414009810707730,7800,1.19
3658875936307868419,3659414009810707730,7800,0.91
3659008075271696207,3659414009810707730,7800,0.50
3659132242776222619,3659414009810707730,7800,0.38
3669500787749984750,3669653559736701725,7804,0.39
3669568777082279640,3669653559736701725,7804,0.18
3668360864776487528,3668718764401260830,7812,0.48
3668451235183363408,3668718764401260830,7812,0.38
3668546866925175259,3668718764401260830,7812,0.12
3668920580619534205,3668993552113895445,7813,0.24
3668994282258344525,3668941514290139331,7814,0.04
3669071209417588326,3668941514290139331,7814,0.31
3669160926989428699,3668941514290139331,7814,0.39
3669192044027484980,3668941514290139331,7814,0.44
3669246718961159367,3668941514290139331,7814,0.62
3668920580619534205,3669036652110713533,7815,0.24
3668412314189729551,3668302225587996732,7816,0.11
3668479586262486601,3668302225587996732,7816,0.27
3668531538186897829,3668302225587996732,7816,0.32
3664876624096672597,3664642088817525870,7819,0.46
3665059722847472375,3664642088817525870,7819,0.74
3665666429927744355,3665945065931088644,7822,0.51
3665765540593072699,3665945065931088644,7822,0.19
3665809499583349865,3665945065931088644,7822,0.09
3666075804735588298,3665928491652294112,7823,0.20
3666138408178899664,3665928491652294112,7823,0.27
3666093860778099914,3666341083390663772,7824,0.22
3666143450470503906,3666341083390663772,7824,0.08
3666571920702984640,3666335663141937573,7825,0.15
3666607006290829939,3666335663141937573,7825,0.17
3666680536130958496,3666638265062815948,7826,0.22
3666726131503799892,3666638265062815948,7826,0.61
3666789954717834325,3666638265062815948,7826,0.66
3666574884230417310,3666661419231511636,7827,0.29
3666631792547096958,3666661419231511636,7827,0.14
3661513780666979859,3661664040097871365,7828,0.53
3661741736056280144,3661624114081880009,7829,0.23
3661790505409939590,3661624114081880009,7829,0.36
3664666771994606223,3664583866240909508,7834,0.24
3664717697421825460,3664583866240909508,7834,0.29
3664741083518747479,3664583866240909508,7834,0.38
3664771105340140310,3664583866240909508,7834,0.48
3664790368268458875,3664583866240909508,7834,0.50
3664811134435330159,3664583866240909508,7834,0.61
3664837935031250475,3664583866240909508,7834,0.68
3664858679723284315,3664583866240909508,7834,0.77
3664872058546407380,3664583866240909508,7834,0.78
3664879295566298430,3664583866240909508,7834,0.83
3664895058096269155,3664583866240909508,7834,0.92
3664990560989010582,3664583866240909508,7834,2.01
3664992231731229620,3664583866240909508,7834,2.08
3664992253206069869,3664583866240909508,7834,2.05
3664992321925528165,3664583866240909508,7834,2.35
3664993434322041675,3664583866240909508,7834,2.42
3664994014142617950,3664583866240909508,7834,2.54
3664994916085742430,3664583866240909508,7834,2.59
3664996354899776850,3664583866240909508,7834,2.75
3664997514540870375,3664583866240909508,7834,3.58
3664997536015719495,3664583866240909508,7834,3.40
3664997600440200805,3664583866240909508,7834,3.74
3664997621915075160,3664583866240909508,7834,3.31
3664998072886678225,3664583866240909508,7834,2.95
3664999219642925646,3664583866240909508,7834,3.19
3664502489495593126,3664546173607925325,7835,0.35
3664513098064798444,3664546173607925325,7835,0.15
3664443334911481855,3664444232559657990,7837,0.06
3664443807357877179,3664444232559657990,7837,0.16
3664459144686140221,3664433718479717718,7838,0.48
3664478399024562069,3664433718479717718,7838,0.68
3664478875765922975,3664433718479717718,7838,0.56
3664474679582853086,3664534555721965543,7839,0.67
3664512591259204150,3664534555721965543,7839,0.10
3664356860040105626,3664405466184946561,7847,0.51
3664356860040105626,3664438099346473405,7848,0.51
3664385266953855855,3664372446476460350,7851,0.08
3664388788827043195,3664372446476460350,7851,0.10
3664381259749306988,3664380929036867390,7853,0.57
3664391816778978040,3664415851415988245,7856,0.10
3664395274227655610,3664415851415988245,7856,0.08
3664455554093687110,3664404654436246668,7857,0.16
3664484566597778805,3664404654436246668,7857,0.20
3664131198163346360,3664177240212759320,7858,0.05
3664262722946851259,3664368933193113458,7861,0.21
3664356860040105626,3664405466184946561,7862,0.51
3664262722946851259,3664373030591911693,7865,0.21
3664392654297494643,3664333718756256488,7866,0.09
3664443919027141082,3664333718756256488,7866,0.21
3664506732923843821,3664333718756256488,7866,0.34
3664561270418564521,3664333718756256488,7866,0.43
3664617843727779284,3664333718756256488,7866,0.60
3664855802095813195,3664726661019173321,7871,0.25
3664456305712809350,3664667768427614275,7873,0.39
3664500221753408450,3664667768427614275,7873,0.29
3664544975312630430,3664667768427614275,7873,0.21
3664595140530644974,3664667768427614275,7873,0.10
3664757421574941085,3664990848752483478,7879,0.45
3664847942305659680,3664990848752483478,7879,0.25
3665459167691449312,3665259120999711505,7881,0.71
3665689601276811028,3665259120999711505,7881,0.93
3665751367201491985,3665259120999711505,7881,0.97
3669280327080589635,3669287688654592877,7886,0.50
3669282496039095234,3669287688654592877,7886,0.46
3669284338580085844,3669287688654592877,7886,0.03
3669293641479281515,3669279678540589002,7887,0.04
3669320055528163976,3669279678540589002,7887,0.28
3669479763887104935,3669614698874678433,7888,0.49
3669538046593326315,3669614698874678433,7888,0.12
3669555892182445535,3669614698874678433,7888,0.09
3660336551606330230,3660343878820664841,7890,0.23
3659973369172112323,3660325998871812339,7891,1.30
3660015803448964745,3660325998871812339,7891,1.05
3660050399410508055,3660325998871812339,7891,0.57
3660073072542846924,3660325998871812339,7891,0.46
3660095028415649292,3660325998871812339,7891,0.19
3660114458847688699,3660325998871812339,7891,0.12
3660915148125310385,3660994497646103680,7892,0.24
3660316824821468964,3660397776364954275,7893,1.27
3660316983735300088,3660397776364954275,7893,1.50
3660356759427330660,3660397776364954275,7893,0.59
3660334898043891165,3660335692612856345,7895,0.25
3660337792851802854,3660335692612856345,7895,1.02
3660377998040606864,3660335692612856345,7895,1.45
3660318706017215499,3660317911448251015,7896,0.23
3669403700015978195,3669301621528226667,7900,0.11
3669412320015356087,3669301621528226667,7900,0.33
3669416692292084680,3669301621528226667,7900,0.58
3669420149740777525,3669301621528226667,7900,0.77
3669421953627053035,3669301621528226667,7900,0.83
3669422533447644110,3669301621528226667,7900,0.90
3671147821808865330,3671402985816006485,7901,1.51
3671318718557630460,3671402985816006485,7901,0.30
3671353786965614220,3671402985816006485,7901,0.06
3671952999328065990,3671661667401352619,7904,0.06
3672096545725075586,3671661667401352619,7904,1.11
3671962791853499675,3672092237872947751,7905,1.16
3672109293188011119,3672092237872947751,7905,1.11
3672084833349347435,3672080774605233070,7906,0.05
3672089686662404850,3672080774605233070,7906,0.29
3672096751883593370,3672125012768474852,7907,0.24
3672101368973447470,3672125012768474852,7907,0.19
3672150078197798944,3672112140751490497,7908,1.61
3672155657360296648,3672112140751490497,7908,1.34
3672205942837301749,3672112140751490497,7908,0.42
3672268443201412045,3672112140751490497,7908,0.49
3672274597889587632,3672112140751490497,7908,1.17
3672253539665293440,3672209413171265419,7910,0.09
3672284158487156218,3672209413171265419,7910,0.24
3672318715794027810,3672209413171265419,7910,0.32
3672526334513150640,3672712564295196300,7911,0.54
3672589058215551677,3672712564295196300,7911,0.37
3672622949802490370,3672712564295196300,7911,0.20
3672654230049314224,3672712564295196300,7911,0.18
3672217942975926283,3672206922089939930,7912,0.92
3672278020978480040,3672206922089939930,7912,0.55
3672323942768832402,3672206922089939930,7912,0.48
3672665431324172923,3672699748112773796,7913,1.37
3672168799960275820,3672206213420562757,7914,1.16
3672172429207659450,3672206213420562757,7914,1.08
3672178077089681735,3672206213420562757,7914,0.75
3672181916790462244,3672206213420562757,7914,0.46
3672186709973985180,3672206213420562757,7914,0.35
3661176011553968357,3660994600725320789,7922,0.65
3664470994501117155,3664560553159199887,7923,0.15
3664492855884659275,3664560553159199887,7923,0.04
3664577380841091030,3664551739886308894,7932,0.04
3664579936346636690,3664551739886308894,7932,0.10
3664586851243978444,3664605873654169923,7936,0.12
3664589879195927635,3664605873654169923,7936,0.09
3664755020688612734,3664704219815427076,7943,0.07
3664807114346954931,3664704219815427076,7943,0.29
3664854363282188450,3664704219815427076,7943,0.36
3664755106587956530,3664903154110679627,7946,0.39
3664812255422806898,3664903154110679627,7946,0.32
3664864520879843275,3664903154110679627,7946,0.07
3665611969743474632,3665383778131005683,7953,0.48
3665611969743474632,3665383778131005683,7956,0.48
3665433767255356774,3665521453307680254,7958,0.12
3665858672665037863,3665731417078982915,7961,0.52
3666042179437743613,3665731417078982915,7961,0.81
3666145018134680419,3665731417078982915,7961,0.88
3666250816064083637,3665731417078982915,7961,1.19
3666383414589414250,3665731417078982915,7961,1.37
3666472749909171919,3665731417078982915,7961,1.54
3666526952396448159,3665731417078982915,7961,1.58
3666670687771988608,3665731417078982915,7961,2.14
3666773238706159798,3665731417078982915,7961,2.41
3666800387194457839,3665731417078982915,7961,2.46
3666806533292662564,3665731417078982915,7961,2.48
3666819272165670734,3665731417078982915,7961,2.61
3666842430629344163,3665731417078982915,7961,2.74
3666861100852187005,3665731417078982915,7961,2.76
3666870266312400064,3665731417078982915,7961,2.81
3666885217093563520,3665731417078982915,7961,2.89
3666898381168331000,3665731417078982915,7961,2.93
3666916282592030104,3665731417078982915,7961,3.08
3666938869825060739,3665731417078982915,7961,3.31
3666948348817898654,3665731417078982915,7961,3.35
3672778857115327670,3672640902765794950,7962,0.40
3672276736783771553,3672889431048349455,7963,1.01
3672394479017211570,3672889431048349455,7963,0.74
3672487894555889464,3672889431048349455,7963,0.46
3672586292256630370,3672889431048349455,7963,0.30
3670933202292815094,3670778785333650827,7964,0.13
3670963803934787519,3670778785333650827,7964,0.38
3671155209152339720,3670778785333650827,7964,0.50
3670384653365014583,3670618849341527246,7965,2.43
3670460455242757020,3670618849341527246,7965,1.17
3670473232770451460,3670618849341527246,7965,0.97
3670490477064128475,3670618849341527246,7965,0.90
3670531193354054005,3670618849341527246,7965,0.55
3670611307378964171,3670545839192527720,7966,0.61
3670384653365014583,3670560369066854026,7967,2.43
3670460455242757020,3670560369066854026,7967,1.17
3670473232770451460,3670560369066854026,7967,0.97
3670490477064128475,3670560369066854026,7967,0.90
3670531193354054005,3670560369066854026,7967,0.55
3670566755683197968,3670641728632289036,7971,0.18
3670648720839106819,3670641728632289036,7971,0.72
3670742355421158260,3670641728632289036,7971,0.90
3670807767773095999,3670641728632289036,7971,1.27
3670917353863687690,3670641728632289036,7971,1.90
3671130079298963665,3670641728632289036,7971,3.05
3670933202292815094,3670778785333650827,7973,0.13
3670963803934787519,3670778785333650827,7973,0.38
3671155209152339720,3670778785333650827,7973,0.50
