imrcpid,ladotdid,makemodel,lon,lat
0472888ec6b5eca8369aa024eb66ec31,1450,null null,-910944960,304169000
0472888ec6b5eca8369aa024eb66ec31,1451,null null,-910944960,304169000
0472888ec6b5eca8369aa024eb66ec31,1452,null null,-910944960,304169000
0496081c22f4498d5d47ab96d6972f3c,1454,null null,-911008960,304174000
0496081c22f4498d5d47ab96d6972f3c,1455,null null,-911008960,304174000
0496081c22f4498d5d47ab96d6972f3c,1456,null null,-911008960,304174000
0496081c22f4498d5d47ab96d6972f3c,1457,RTMS X3,-911008960,304174000
0496081c22f4498d5d47ab96d6972f3c,1458,null null,-911008960,304174000
0496081c22f4498d5d47ab96d6972f3c,1459,null null,-911008960,304174000
04ef33c5ba7111ba155c08f5e44bb98c,1467,null null,-911232000,304207000
04ef33c5ba7111ba155c08f5e44bb98c,1468,null null,-911232000,304207000
04ef33c5ba7111ba155c08f5e44bb98c,1469,null null,-911232000,304207000
04ef33c5ba7111ba155c08f5e44bb98c,1470,null null,-911232000,304207000
04ef33c5ba7111ba155c08f5e44bb98c,1471,RTMS X3,-911232000,304207000
04ef33c5ba7111ba155c08f5e44bb98c,1472,null null,-911232000,304207000
04ef33c5ba7111ba155c08f5e44bb98c,1473,null null,-911232000,304207000
04ef33c5ba7111ba155c08f5e44bb98c,1474,null null,-911232000,304207000
04a1f9e58efa902fa4d5fa2233b1c9af,1476,null null,-911300960,304219000
04a1f9e58efa902fa4d5fa2233b1c9af,1477,null null,-911300960,304219000
04a1f9e58efa902fa4d5fa2233b1c9af,1478,null null,-911300960,304219000
04a1f9e58efa902fa4d5fa2233b1c9af,1479,null null,-911300960,304219000
04a1f9e58efa902fa4d5fa2233b1c9af,1480,RTMS X3,-911300960,304219000
04a1f9e58efa902fa4d5fa2233b1c9af,1481,null null,-911300960,304219000
04a1f9e58efa902fa4d5fa2233b1c9af,1482,null null,-911300960,304219000
04a1f9e58efa902fa4d5fa2233b1c9af,1483,null null,-911300960,304219000
0479366867e53612eb9eed5a6f52d535,1485,null null,-911430960,304233000
0479366867e53612eb9eed5a6f52d535,1486,null null,-911430960,304233000
0479366867e53612eb9eed5a6f52d535,1487,null null,-911430960,304233000
0479366867e53612eb9eed5a6f52d535,1488,RTMS X3,-911430960,304233000
0479366867e53612eb9eed5a6f52d535,1489,null null,-911430960,304233000
0479366867e53612eb9eed5a6f52d535,1490,null null,-911430960,304233000
0479366867e53612eb9eed5a6f52d535,1491,null null,-911430960,304233000
049ee6f8381e80b1880a820b9d661ab7,1498,RTMS X3,-911787040,304379000
049ee6f8381e80b1880a820b9d661ab7,1499,null null,-911787040,304379000
04c4ca97606854d2d88a9a21cb4f5526,1511,null null,-912107040,304404000
04c4ca97606854d2d88a9a21cb4f5526,1512,RTMS X3,-912107040,304404000
04c4ca97606854d2d88a9a21cb4f5526,1513,null null,-912107040,304404000
046089c93709c5e8afdd08cdc933653b,1514,RTMS X3,-912144000,304405000
046089c93709c5e8afdd08cdc933653b,1515,null null,-912144000,304405000
046089c93709c5e8afdd08cdc933653b,1516,null null,-912144000,304405000
04c5be2271f81c1521ad168d82907a80,1544,RTMS X3 X3,-937998000,324716000
04c5be2271f81c1521ad168d82907a80,1545,null null,-937998000,324716000
04c5be2271f81c1521ad168d82907a80,1546,null null,-937998000,324716000
04c5b61fb3ae8439343432878b6dc2f3,1553,RTMS X3 X3,-937876960,324748000
04c5b61fb3ae8439343432878b6dc2f3,1554,null null,-937876960,324748000
04c5b61fb3ae8439343432878b6dc2f3,1555,null null,-937876960,324748000
0471099e94e15923ffcdf87d81800878,1556,RTMS X3 X3,-937873040,324753000
0471099e94e15923ffcdf87d81800878,1557,null null,-937873040,324753000
0471099e94e15923ffcdf87d81800878,1558,null null,-937873040,324753000
04329705b0b62ec1be137481d2996b0c,1562,RTMS X3 X3,-937815040,324779020
04329705b0b62ec1be137481d2996b0c,1563,null null,-937815040,324779020
04329705b0b62ec1be137481d2996b0c,1564,null null,-937815040,324779020
04512d52c78361fbc0ed7ca8a6652b40,1583,null null,-937731040,324873000
04512d52c78361fbc0ed7ca8a6652b40,1584,null null,-937731040,324873000
04512d52c78361fbc0ed7ca8a6652b40,1585,null null,-937731040,324873000
04a4fdda1585ab4077cf9e405c932766,1591,RTMS X3 X3,-937492000,325021020
04a4fdda1585ab4077cf9e405c932766,1592,null null,-937492000,325021020
04a4fdda1585ab4077cf9e405c932766,1593,null null,-937492000,325021020
04a4fdda1585ab4077cf9e405c932766,1594,null null,-937492000,325021020
04a4fdda1585ab4077cf9e405c932766,1595,null null,-937492000,325021020
04f85d6c858437be3f00596699f77328,15099,INRIX VPP,-931558080,302455100
0423370712321de3240b6bcfa762f77e,15100,INRIX VPP,-900796400,299568300
044e3a4ca2cab610c484a1c39a2d9f8d,15101,INRIX VPP,-910548320,303749480
0457891a3ef42e3d98c54ad89aeec0b3,15102,INRIX VPP,-933140080,325941500
043de93d0d5fd8ca53246b3797f27486,15104,INRIX VPP,-923203040,307607760
04c9431131b91b1bffa615c94943d962,15110,INRIX VPP,-917274160,303408600
04d742115e18c7503c354b82538fb1e1,15113,INRIX VPP,-898528640,301554900
040a86ebaaa546c3a043760ae351bf24,15115,INRIX VPP,-937028240,322140800
04998ba5b255c1f6abd4a0489b7d862c,15116,INRIX VPP,-923232720,307694540
042e89d58c40f0957e94a41210eb3e3f,15117,INRIX VPP,-929257760,302464400
048f002a60aa479701ec99e6c2be07ab,15118,INRIX VPP,-910550320,303999900
0461f9835ddf5842883c4084a5bb2031,15119,INRIX VPP,-912259920,329679880
04d917657a193cd13eb7cacfad3f129a,15120,INRIX VPP,-921556800,302350320
04417a0983e1c02289abc0254f93ff95,15121,INRIX VPP,-924100720,314462200
0457891a3ef42e3d98c54ad89aeec0b3,15123,INRIX VPP,-933061760,325927540
046957f1283fe052ffa73901fe0702af,15125,INRIX VPP,-900501600,300029300
0484ae51436acac36f66c76da9c5e12b,15126,INRIX VPP,-900483120,300030300
04a31e0a5b3a0abf74b705730b50f328,15128,INRIX VPP,-898132960,301926380
04611318387c5b33c26de2ad1f6db369,15129,INRIX VPP,-900480000,300030200
046dcc4bb503d16c3cb619498ad1044e,15130,INRIX VPP,-900443840,300027600
04b8852da9225a6e690a7ffa18b3eb99,15131,INRIX VPP,-923693680,310525900
0423a0f343c3af41d2e4a9fc92ebade2,15132,INRIX VPP,-900480000,300030200
04053658eceb8f1a0996b75094b4e4c8,15134,INRIX VPP,-920794880,325192100
0455f24ff0d9cd62b5102d2baf766230,15135,INRIX VPP,-917864320,327928780
04b693bc7b1614c2bfdf5ad35bb248b2,15136,INRIX VPP,-900483120,300030300
04dd6bef3b1291e650e6d03a6c3ff27b,15138,INRIX VPP,-900341040,300061000
045097a9bc563bc63aa18afbef635acd,15139,INRIX VPP,-900330240,300067000
049dd5c7a1020d3a31c4d4141fda7ec1,15140,INRIX VPP,-900341760,300062400
04d58ea9c3474d8b7144cacfed382c65,15141,INRIX VPP,-918503760,299781640
04994af7bcde0f797201be7ba276caa5,15142,INRIX VPP,-924089120,314539800
04e113ef96e28273fbbf41b3143db666,15144,INRIX VPP,-923692000,310527800
04d739de3f210cd377456950ab9dfe70,15146,INRIX VPP,-937800240,324564900
0403aa66c03b2ec89be3c2323e633030,15147,INRIX VPP,-925308320,315820300
042556bc367f8855a64afe372b5d1151,15148,INRIX VPP,-911719520,305084500
040c63ce50d6daf3b7da920d3a9a554a,15149,INRIX VPP,-900097520,300110600
042586434c1bf0d5ecbca90c018bb71c,15150,INRIX VPP,-900058800,300114700
04998ba5b255c1f6abd4a0489b7d862c,15151,INRIX VPP,-923186080,307518320
04e9e8c9b9aed5424e088ea6795c2311,15152,INRIX VPP,-924072800,314646200
04326f5437a916e2d05f29b3d218030a,15153,INRIX VPP,-916875520,298934900
0448ba17e9b182409c25d2500ae63aaa,15154,INRIX VPP,-900106800,300109700
048c5be1f0944547619ab22851390f89,15155,INRIX VPP,-904196720,302116660
04d5effc0232a91818b83b5adbfba613,15156,INRIX VPP,-937800960,324637180
04a31e0a5b3a0abf74b705730b50f328,15157,INRIX VPP,-898198640,301864220
04a5f10dc02aafd93c341583a0761775,15158,INRIX VPP,-899986800,300124600
043427792fd2e24e54539ef16d6cc46d,15159,INRIX VPP,-900058880,300116300
04ff46417dc32fb439ad4c724cb23cb1,15160,INRIX VPP,-900097760,300112200
040b1686c4d51a5f567a006f01bedc0d,15161,INRIX VPP,-899819360,300152000
04373ba83c18336126e0f4e9630d9a81,15162,INRIX VPP,-899755360,300165900
0470b1c2cbdad357fc6d182976cf48df,15163,INRIX VPP,-935198640,325457300
04b2333657805262ab47bc38711ab0e1,15164,INRIX VPP,-903761040,299050500
0473b10ded89918d20821b642c759b22,15165,INRIX VPP,-903661280,299078200
04a071d3c6b89f7162abffddcaa63da3,15167,INRIX VPP,-899728000,300172700
04caa09c6ac29f3f3e4648bea56938cd,15168,INRIX VPP,-924063040,314710700
046290e86e7bacc85eb504fb21bb1862,15169,INRIX VPP,-923123040,307445760
04082538a1673a7d07ed227c926da8df,15170,INRIX VPP,-898264320,301802080
04d77b15ddc709127a96f833db7d01cc,15171,INRIX VPP,-933297280,325921480
045005a3560daf5790f6d465c9fc7ca2,15176,INRIX VPP,-933373440,325900120
04082538a1673a7d07ed227c926da8df,15177,INRIX VPP,-898330000,301739900
044465a2ac1c80bd30bdede783aeb6f1,15178,INRIX VPP,-938806720,327482080
043de93d0d5fd8ca53246b3797f27486,15180,INRIX VPP,-923186080,307518320
04145d1d23d07cdc0291018228680f05,15181,INRIX VPP,-897869440,302187100
0411e72713d080a8620befdfcdbb9358,15183,INRIX VPP,-900863440,304723700
0438dbddcdce4955b50e10b91553857d,15184,INRIX VPP,-936592160,325322880
0426c392d815e2b157ddcc393bed305a,15186,INRIX VPP,-924356560,313794800
04c8c36b7441aef82b8206fa5fcc556a,15187,INRIX VPP,-924353040,313687900
046d1629e920be4ee56254078dacc13f,15188,INRIX VPP,-924347040,313560100
0466a243bc7604617bb0257a282e83b2,15190,INRIX VPP,-938777760,327413900
0403f75e18935f8c03229382b5acd9b0,15191,INRIX VPP,-912120400,322752340
0438dbddcdce4955b50e10b91553857d,15194,INRIX VPP,-936698960,325296100
04d23b767020491e3a12348d598bee3d,15195,INRIX VPP,-923100000,307392400
047f1de715a37726cd478524ad9e3dcf,15197,INRIX VPP,-932099520,301969200
049fec3c67fc5b1275ee70bb57e3b793,15199,INRIX VPP,-913487200,304427340
049304fcc86a196c1e3a092042e9a9d2,15200,INRIX VPP,-922900640,305094900
043f71b1d687f7e5308a40091f496a6b,15201,INRIX VPP,-923516800,304955500
04b7664546e6c91f285a0a5834944166,15202,INRIX VPP,-904614000,298272500
04e08471f20937e187043b18c5a41734,15203,INRIX VPP,-912078320,322665180
0438afb83447feb81331d82d377f81d5,15204,INRIX VPP,-920491200,305847040
04a6428c0ffb64076d4cdd297102d99d,15205,INRIX VPP,-936775840,325276720
04094e4028dac8ebbfc4c3d3729000ea,15206,INRIX VPP,-898001440,302050560
04b762f27098c59f050e2f0406cf57d2,15207,INRIX VPP,-936378400,325376200
044465a2ac1c80bd30bdede783aeb6f1,15208,INRIX VPP,-938835520,327550240
04bcb1a859a846ccd115a325abd152ad,15209,INRIX VPP,-899395840,300269900
04e08471f20937e187043b18c5a41734,15210,INRIX VPP,-912050880,322574840
04321fbe98d08d003865fa82c2c1b8fa,15211,INRIX VPP,-936376240,301598600
04ccbdfe1302a2d2b3a59b6d551f8c22,15212,INRIX VPP,-936485280,325349620
04d6a7176d626d45f901bf1eebf6c412,15213,INRIX VPP,-938691360,327209320
04094e4028dac8ebbfc4c3d3729000ea,15214,INRIX VPP,-898067360,301988580
04db28f37141279449c0aed58cc60a2c,15215,INRIX VPP,-918522640,305902060
04d5526364a5fd172948a546b89c9e8e,15216,INRIX VPP,-918460080,305831020
04cdb35ba44d2d9c296d71b1625e513f,15217,INRIX VPP,-913386080,304454220
0481f5d98eb594f395b50223f6c3bfd3,15218,INRIX VPP,-899278000,300311300
0422e7e3bb4bad8261a79578a9fc7dd1,15219,INRIX VPP,-912269120,323104940
042a2cdc9c22621250330745776812bc,15220,INRIX VPP,-911799920,328089640
04d5526364a5fd172948a546b89c9e8e,15221,INRIX VPP,-918397680,305759900
04cb8dc0d76021bba9890b638c23151e,15222,INRIX VPP,-900799600,299569800
04f7addb3b8f9b2dabbdb8d0c756f37f,15223,INRIX VPP,-918335280,305688820
04bc1d3460e2e9c4a100cb92168a8100,15224,INRIX VPP,-938662560,327141160
04f7addb3b8f9b2dabbdb8d0c756f37f,15225,INRIX VPP,-918397680,305759900
04f7addb3b8f9b2dabbdb8d0c756f37f,15226,INRIX VPP,-918460080,305831020
04d40f728630db5035389ae7374b5bdd,15227,INRIX VPP,-904887200,304791600
043810e772bdbd911deb17b0c824764f,15228,INRIX VPP,-908113040,296815500
049fd54897dd57069aa96068c5637f79,15229,INRIX VPP,-937407680,325089500
045cfdc27a5a235d83c69cceafdbeb6a,15230,INRIX VPP,-921243120,300967100
0441d74973918f689430dd96d3e1ff48,15232,INRIX VPP,-921246080,301025600
049e41038357310d3dab8643d8961c3c,15233,INRIX VPP,-916838160,305549740
042e509ba07b9882e7809326b09e927e,15234,INRIX VPP,-911905760,328123480
049e41038357310d3dab8643d8961c3c,15235,INRIX VPP,-916943200,305542220
04873bf3a6d88730da0a6b80e7940789,15236,INRIX VPP,-920819360,305318500
04a447cc81ab92be40816bfd8d1b95c1,15237,INRIX VPP,-914090640,304258680
048c5be1f0944547619ab22851390f89,15238,INRIX VPP,-904262720,302042740
04ddea14b2fbd120d4b1ec3e6ec0f003,15239,INRIX VPP,-904328880,301968920
047ba06a7d83ca5bfdf2de214fbb5dc4,15240,INRIX VPP,-926590240,308260060
0466a243bc7604617bb0257a282e83b2,15241,INRIX VPP,-938749040,327345700
04cc9d61aac6bdf0c4682948f8fdab24,15242,INRIX VPP,-911945600,305464900
0467892c60c27357e1a5cb9d24535f57,15243,INRIX VPP,-932902560,302328300
048b352e65995ddcda6c03c143d0aaa9,15244,INRIX VPP,-912246640,323013840
04cb66498bef2c27661fda98556ce121,15245,INRIX VPP,-937676080,324933200
049594715b5a266932bd2acc3f581648,15246,INRIX VPP,-931242080,302456100
04d6a7176d626d45f901bf1eebf6c412,15247,INRIX VPP,-938720240,327277480
04a447cc81ab92be40816bfd8d1b95c1,15250,INRIX VPP,-913992560,304292740
048b5f0f3a9c2e4d45131e245b8fa135,15251,INRIX VPP,-926547680,308347600
04454c7eac2636a01d7cdf75b8537f7d,15252,INRIX VPP,-912204480,322926680
04f66b6726ac61794b6c3759307dc81d,15253,INRIX VPP,-936867440,325262520
044a7909399cf1af8fdcf9cb5b574e3a,15254,INRIX VPP,-922795840,309559000
04efc54da182f950624626992c240117,15255,INRIX VPP,-913891520,304319840
0465d61351c34a6a037c5e0f7ebb5495,15256,INRIX VPP,-920458800,326787340
047361c786d0d488ca6b2c91b5499474,15257,INRIX VPP,-935611840,320635100
04baa2b581c45934d71f0c9ce2589420,15258,INRIX VPP,-923406480,302357620
044012ab3ebcfd2b5c1c70895c0cf330,15259,INRIX VPP,-926504480,308434940
04dcb9b0a73d844905baa4d095446a9c,15260,INRIX VPP,-937102960,319036400
048db837e60ac4ab7c18464e719550f5,15261,INRIX VPP,-936960560,325256200
049c9d2c686a8e46aed225d178d48e13,15262,INRIX VPP,-900670160,299929900
0441b2255da1c71d5556c42172b8b5e3,15263,INRIX VPP,-900656800,299938100
04efc54da182f950624626992c240117,15264,INRIX VPP,-913790480,304346800
04a2d2719bdd4bcbad75a0846e64f126,15265,INRIX VPP,-912024320,323486780
04158824a41f24afadcb666d200fbaf3,15266,INRIX VPP,-939029120,324469000
049cf60634bbb86be8c016ecbadaaaa4,15267,INRIX VPP,-938528640,324533800
04baa2b581c45934d71f0c9ce2589420,15268,INRIX VPP,-923505360,302356900
0458bde5b42acfe58ff79d2e22247372,15269,INRIX VPP,-931805280,302493600
04aa8db99404009df4dba2831c0cb099,15270,INRIX VPP,-912117120,323354180
04af90866181559166c55a647c15e393,15271,INRIX VPP,-920449600,326691280
0402dcb1743c9e6c9e148aaf04baf580,15272,INRIX VPP,-939121680,324460100
04b2c1413aeec6f11328cd0fe560b77c,15273,INRIX VPP,-899388880,300537100
04784be5ed421bdaba49bbcfc4837a7b,15275,INRIX VPP,-918205840,305467140
04ebe8639a45f53ec37607da6be87369,15277,INRIX VPP,-921126000,324948500
0464e287faea071f42dc75d85f490659,15278,INRIX VPP,-921555600,319873800
04bc1ffb0dc810e65d5578111db267db,15279,INRIX VPP,-912173760,323273080
048a3cb33c62c0f892e2c7f5e3dddcfc,15280,INRIX VPP,-926781680,302464440
049b2653885e8803ba4eddecc2500e63,15281,INRIX VPP,-930165840,302490200
04e2a6b52bbce39dabcc1d579034d237,15282,INRIX VPP,-920487360,326615900
04550c10efb42ba5b2f59e9b8bfe6115,15283,INRIX VPP,-938305280,324604980
04773103dad84689093d25e97616cc0d,15284,INRIX VPP,-911877120,324089500
043c98ab2f534d6fa9efe43e926e623f,15285,INRIX VPP,-923950720,309556760
049c9c3b6e30f22a912d95549d0e7d1b,15286,INRIX VPP,-930563680,302475260
046b7ac2674e19ffa6950e5d9f61e7fc,15287,INRIX VPP,-912230560,323192060
04e6a721bd8f96209f99ca8d5e4b7757,15288,INRIX VPP,-936272960,301655800
04a9307ec550c5dc5413affe108b8e52,15289,INRIX VPP,-938378400,324581900
040d75283c044d51555af7a6b082cf4b,15290,INRIX VPP,-920529120,326546600
0495930b85ac76e4603e67d16a7f0248,15291,INRIX VPP,-902827360,300062700
049c9c3b6e30f22a912d95549d0e7d1b,15293,INRIX VPP,-930464000,302474920
04c3fede8daa2b2a3a0553cccd3e1394,15294,INRIX VPP,-914290080,304198400
044aaf8052fe1b7125f2d5910828ad1b,15295,INRIX VPP,-910712160,304256000
04dd24373a6d4c734a0439472a70e9ba,15297,INRIX VPP,-911946320,324021540
04ee8132d5e386e99823631a30c435d0,15298,INRIX VPP,-911994720,323891180
043c98ab2f534d6fa9efe43e926e623f,15300,INRIX VPP,-924001440,309476640
043a0a1b889776b55ce22baec3e1a619,15301,INRIX VPP,-937513120,324259420
04c12d35e9c24c17d2dcb0459ac0cfb3,15303,INRIX VPP,-902819680,300066200
041cfafc15a3179015ce93f8f5834798,15304,INRIX VPP,-913438000,309575400
04ff96795949c866578aa5fa30dc2731,15305,INRIX VPP,-913457120,309861100
04d3b0c80d2b32a3d1c5b81c50665f2b,15306,INRIX VPP,-930364480,302476620
04a715335396afe8b9cdcfa19649a16f,15310,INRIX VPP,-914189040,304225440
04d9dc374d868fd9a0ae9460b2161c07,15311,INRIX VPP,-939386080,324436540
0457e48b1ae96db299824eae2d585deb,15312,INRIX VPP,-911993600,323797080
047346698d0cdd7fa7726fa1af03e379,15313,INRIX VPP,-937562400,324379080
0463da1ebe6bce96fd2d6346a89d3bfe,15314,INRIX VPP,-911806560,304551100
047f8f4832f47d24e0bbbd10033fcc41,15315,INRIX VPP,-924050560,309395460
04c12d35e9c24c17d2dcb0459ac0cfb3,15316,INRIX VPP,-902922560,300068140
04ab15aa8259360069ef66dec2b5ff79,15317,INRIX VPP,-905269120,306442900
045a3c64de959753ab6a160b3db81577,15318,INRIX VPP,-931908000,302376100
04842c27c61f80cf9dd4badcceb662fb,15319,INRIX VPP,-924198400,316074300
04d3b0c80d2b32a3d1c5b81c50665f2b,15320,INRIX VPP,-930265200,302483140
0402dcb1743c9e6c9e148aaf04baf580,15322,INRIX VPP,-939209760,324451400
04b0d649bea60413392a5f2bd5d0d8dd,15324,INRIX VPP,-937520880,324044600
04762a712dade6bd6d84f7417821554f,15325,INRIX VPP,-900885280,304289600
049d6ac4e932d68b1a0cdc540b572703,15326,INRIX VPP,-911993600,323702920
047518bec3ca91a9374655e19eb156a4,15327,INRIX VPP,-919411280,300948200
044f975a92e42eff1f727614d6a995f8,15328,INRIX VPP,-928342240,302466000
0402dcb1743c9e6c9e148aaf04baf580,15330,INRIX VPP,-939297760,324442820
04722a35c1ccff2f3f9bd71050d7f9f7,15331,INRIX VPP,-937519280,324129400
048d4cfa588092484728cf2f7e6b17c7,15332,INRIX VPP,-920533360,315140580
041927eaf1d669e5ed50811fde9d8c8b,15333,INRIX VPP,-920599600,315069040
04042171c7381c2ceba9d9e9bb9dcb96,15334,INRIX VPP,-911993520,323608780
04682da61274b01e9a44bd41c08b161c,15335,INRIX VPP,-920747120,314933500
043a7041f20e882f1f1f44c0094ef619,15336,INRIX VPP,-920673360,315001300
045658ca31699541a3a1eb5ec6a3b835,15337,INRIX VPP,-903689200,299514600
0447699f0ab718af3d567fab7a2d9f16,15338,INRIX VPP,-923961280,309830320
04ee2b5a57a432f0b1532cd79fd4a18d,15339,INRIX VPP,-938636480,328506580
0490f0edc982446f22e2712689592edc,15340,INRIX VPP,-937568240,324599180
04cab1e6e64d52e49393db70b159acdd,15341,INRIX VPP,-938652880,328526680
04a026713968472f2250ca1bc8e49469,15342,INRIX VPP,-920831520,324986800
0410d40f9a1886a9e0772ce25408e25c,15343,INRIX VPP,-939778240,324465100
04bf52bd3bffa96d12645dbada354e26,15345,INRIX VPP,-900626080,299910000
045658ca31699541a3a1eb5ec6a3b835,15346,INRIX VPP,-903732400,299438620
046701ab7838f3ceda713cdbb2b39360,15347,INRIX VPP,-937552080,324861420
04a026713968472f2250ca1bc8e49469,15348,INRIX VPP,-920834160,324951700
04fafa3f045aa2028a199fd47b992567,15349,INRIX VPP,-924353760,313797500
0437f989fb90edda02961960b45347d3,15350,INRIX VPP,-937567600,324469800
04b91b8c11b4161f5cd876db1a356dae,15351,INRIX VPP,-939547120,324445120
0471d70bc19bc6a772ee2e761ff0345b,15353,INRIX VPP,-911715680,305078400
043b219d72011dfdbb52bf5f7d90613e,15354,INRIX VPP,-923972800,309738360
047c6f36817a5647cf7e41472dd24c22,15356,INRIX VPP,-930762880,302475760
0437f989fb90edda02961960b45347d3,15358,INRIX VPP,-937567840,324510500
04b91b8c11b4161f5cd876db1a356dae,15359,INRIX VPP,-939624080,324451780
04f5fa7f4166e1f3adf0b3147d638bc7,15361,INRIX VPP,-900193360,304012360
04616cef270d2c6af49e12d58ec4dffb,15362,INRIX VPP,-903670160,299547900
049883ceb5f1a57972617e639c94e6f3,15363,INRIX VPP,-923730560,310228240
047c6f36817a5647cf7e41472dd24c22,15364,INRIX VPP,-930663200,302476020
04b187f47518d4df4d0432f81d756082,15365,INRIX VPP,-937974640,324092820
04c1ba6f65ddaed2a88e3b2234176ffa,15367,INRIX VPP,-925849680,318070800
04cbaa84fac0ba2183167f36cd74b9d0,15369,INRIX VPP,-920830960,324825280
04f5fa7f4166e1f3adf0b3147d638bc7,15371,INRIX VPP,-900101680,303961200
04892fbee16807de77a1409f58adc65b,15372,INRIX VPP,-923759760,310141100
04b4a3feecb89628ec397029f8bc6724,15374,INRIX VPP,-937771680,324812020
04105e482d316a6e870f7c846a505095,15375,INRIX VPP,-925857200,318237600
04e5299673ef9b433bdcde944510ba65,15376,INRIX VPP,-931808320,302349100
04812c0c7da84dac1f58065763ca4688,15378,INRIX VPP,-912327920,321787340
04820b2ad32eff8647cbc086fef8e3ac,15379,INRIX VPP,-920468800,306000820
04604ed8d37b03fa556d38a32c0af479,15380,INRIX VPP,-897502800,302848500
04aaceba2b4d126fc440e18297bd5115,15382,INRIX VPP,-899998320,303910500
0414ad7a24a1511d1dae879f8d01c621,15383,INRIX VPP,-923764160,310127200
04165282b882d79e8d48b44ea223a3df,15386,INRIX VPP,-924489520,312619300
043cc7e67e97b53876481783224a88c5,15387,INRIX VPP,-931258160,302450300
04c612a8bba795f3cc7745d415d78805,15389,INRIX VPP,-924164000,313306200
04ee8132d5e386e99823631a30c435d0,15390,INRIX VPP,-911994720,323891180
04aaceba2b4d126fc440e18297bd5115,15392,INRIX VPP,-899912960,303872900
04dcb5fe69f19204e0edff9fd43b0ab0,15394,INRIX VPP,-923789920,310037540
046ffb98f1075050153603472d59cff2,15396,INRIX VPP,-901139440,304829180
04d422919331c42e207806096050161b,15397,INRIX VPP,-911992560,323891100
04d1aa962577e60903a4daffec8770fb,15398,INRIX VPP,-931160800,302468380
0411e72a98e45f13fd8dc15c96904c25,15399,INRIX VPP,-920812560,325268520
042b34cf18c999cdbeac4459c2b27e6d,15400,INRIX VPP,-905924800,296906980
04e113ef96e28273fbbf41b3143db666,15401,INRIX VPP,-923693680,310525900
04d1aa962577e60903a4daffec8770fb,15403,INRIX VPP,-931061600,302474400
04e4eb7a0d65cea8ef0a644356af120b,15404,INRIX VPP,-917039760,299031600
0400c44da335d157a2852798142272bc,15405,INRIX VPP,-916644960,298817500
04719390b6bf4ce8e94c7a2ced1d9639,15406,INRIX VPP,-916475840,298733500
04d353ebf432d21a6efe429438227095,15407,INRIX VPP,-916409600,298700600
04190074f8fe7619dd3f132b6efff0b7,15408,INRIX VPP,-916284720,298638700
049ff9d2810f5bd13e6f16301181d6d0,15409,INRIX VPP,-916190640,298597220
049ff9d2810f5bd13e6f16301181d6d0,15410,INRIX VPP,-916094800,298558940
04bb1e732420c3e01c51c7c510d1a3ab,15411,INRIX VPP,-916001040,298516880
044df554a23b7f86a20d3447882abfb2,15412,INRIX VPP,-899825280,300153100
04bb1e732420c3e01c51c7c510d1a3ab,15413,INRIX VPP,-915907280,298474780
0479886e53c88fea2098f10a25f2e9f1,15414,INRIX VPP,-915813520,298432780
042333e7c69ee006ab2f1492344b6dbd,15416,INRIX VPP,-915443840,298171680
0471fb277be77a44089619e02e318371,15417,INRIX VPP,-914910240,297666280
0471fb277be77a44089619e02e318371,15418,INRIX VPP,-914818720,297620720
04efd8cb125e8970f0f3e3b495149cb4,15419,INRIX VPP,-906133520,296897640
04be28706d670ad1ed34e90386ce99de,15420,INRIX VPP,-905835680,296951960
04f034fab58a8efa89bb2fbb5e0f780f,15421,INRIX VPP,-923719920,310455620
042b3a4260e68b45d9c8cc32179198ae,15423,INRIX VPP,-905180560,297863940
0402136052deff637482541dfa16f350,15424,INRIX VPP,-899577200,300210400
047f6b4f72249d110f73685ba4813bb1,15425,INRIX VPP,-897727040,300911640
047be7c6db95f89ba18975d56cfb1356,15426,INRIX VPP,-922393040,302510780
04bfdf60bcd5bd9ac8e6d538b64885ed,15427,INRIX VPP,-912289360,322152140
04095c2229a81e107dc41bd57f340d53,15428,INRIX VPP,-903225440,299172200
047e97a78b847fdfe4b7986eafddaa2d,15429,INRIX VPP,-900378480,304115900
0409e573575c44bf64003c2f7d00116b,15430,INRIX VPP,-923724080,310357360
04e629bf33bd20927ac7c59898559221,15432,INRIX VPP,-912340800,322068640
044ab230fb321d32348e9c92c33d02e4,15433,INRIX VPP,-925633040,314386840
047be7c6db95f89ba18975d56cfb1356,15434,INRIX VPP,-922306880,302499140
04a08c08e4b7432ce4910dcae44fd9b2,15435,INRIX VPP,-937549520,324861720
04e0e0d983acbbeb8d2854313e61874f,15436,INRIX VPP,-900285920,304064100
049883ceb5f1a57972617e639c94e6f3,15437,INRIX VPP,-923726320,310303980
04c956e2f39fa544447c6f31c26df406,15438,INRIX VPP,-912340160,321975260
041f04c75681f2f27a8dd94fefeb7767,15439,INRIX VPP,-937136560,320284700
04ee2c77a0ce1337d4502be52987f2df,15441,INRIX VPP,-919084080,324808000
04092d1e52f070b72ebbb1243c209142,15442,INRIX VPP,-908082240,301552300
046d3ec53a4bc8a0c47426b4331bdca4,15443,INRIX VPP,-925770000,317731800
04d1d11b42740e260238b555416ead61,15444,INRIX VPP,-918097760,305451100
04b93cc31e6332497d60246f40668c3e,15445,INRIX VPP,-904425120,300877500
047be7c6db95f89ba18975d56cfb1356,15446,INRIX VPP,-922220720,302487540
