ramp,isMetered,archiveId,realTimeId,name,physicalLon,physicalLat,iNode,jNode,imrcpId,segmentId,detectedLon,detectedLat
x,,7796,764,I-435 N @ GREGORY FR,-945021899,389925701,-2147483648,-2147483648,295689370,1130875002,-945023019,389928470
,,7797,766,I-435 E @ East of HWY 69,-947011870,389351181,-2147483648,-2147483648,438775268,1222810429,-947011829,389351400
x,,7798,767,I-435 W @ I-435/HWY-69 WB CD,-947022599,389355401,11654,11651,518742909,1098124352,-947022769,389354781
,,7799,768,I-435 W @ I-435 TO HWY69 NB FF,-947020999,389357900,11654,14110,448109150,1110397813,-947021380,389357121
,,7800,769,K-10 E @ West of RIDGEVIEW,-948007999,389414001,-2147483648,-2147483648,406574686,1076800146,-948007949,389414531
x,,7801,770,K-10 E @ RIDGEVIEW FR,-948007999,389414001,-2147483648,-2147483648,291947663,1195415551,-948007889,389413151
,,7802,771,K-10 W @ West of RIDGEVIEW,-948008070,389417011,-2147483648,-2147483648,447021439,1339459573,-948007999,389416871
x,,7803,772,K-10 W @ RIDGEVIEW OR,-948007999,389414001,-2147483648,-2147483648,369910676,1136902283,-948008109,389418540
,,7804,581,I-435 E @ EAST OF 104TH ST,-945599799,389394000,649,603,285947372,1191246706,-945599859,389393250
x,,7806,595,I-435 W @ ANTIOCH FR,-946851000,389355000,14190,11678,368803238,1118922756,-946851429,389347101
,,7807,596,I-70 E @ US-291SB TO I-70 EB,-943636000,390418001,-2147483648,-2147483648,507698073,1275488253,-943636000,390417781
,,7808,597,I-70 W @ I-70 WB TO US-291 SB,-943644000,390424001,-2147483648,-2147483648,366933083,1316405817,-943644579,390423700
,,7810,600,I-670 E @ AT BALTIMORE,-945843870,390960491,-2147483648,-2147483648,406240157,1129863648,-945842920,390960801
,,7811,601,I-670 W @ AT BALTIMORE,-945843600,390962461,-2147483648,-2147483648,481868030,1303708132,-945843569,390962711
,,7812,602,I-670 E @ BEFORE LOCUST,-945779200,390956601,-2147483648,-2147483648,528536112,1074742492,-945779299,390958420
,,7813,603,I-670 E @ CHARLOTTE,-945747099,390962201,-2147483648,-2147483648,397283033,1262911455,-945746900,390962920
,,7814,604,I-670 W @ PAST CHARLOTTE,-945747099,390970001,-2147483648,-2147483648,488913068,1277782423,-945748080,390970451
,,7815,605,I-670 E @ I-670EB TO I-70WB FF,-945747099,390962201,-2147483648,-2147483648,313580785,1159448082,-945745499,390963960
,,7816,606,I-670 W @ AT I-35,-945914999,390963000,-2147483648,-2147483648,524355124,1246750076,-945913569,390963251
,,7817,607,I-670 E @ AT I-35,-945915130,390961281,-2147483648,-2147483648,346261995,1164892599,-945912979,390962041
,,7818,610,I-70 E @ I-70EB TO I-35NB FF,-945733000,391064001,-2147483648,-2147483648,334127768,1164023591,-945728389,391063371
,,7819,612,I-35 S @ AT I-635,-946741999,390406700,-2147483648,-2147483648,466439477,1294850892,-946742859,390409281
x,,7820,613,I-35 N @ I-35/I-635 CD,-946735999,390392201,-2147483648,-2147483648,404141401,1153183386,-946735510,390391661
,,7821,614,I-35 N @ AT I-635,-946735999,390392201,-2147483648,-2147483648,394740399,1232694908,-946734919,390390361
,,7822,616,I-35 N @ NORTH OF 18 ST EXP,-946443399,390480821,-2147483648,-2147483648,314669221,1227784042,-946443839,390481271
,,7823,617,I-35 S @ NORTH OF 18 ST EXP,-946444539,390482531,-2147483648,-2147483648,417022270,1101379353,-946444699,390482860
,,7824,618,I-35 N @ NORTH OF ROE AVE,-946351199,390530101,-2147483648,-2147483648,306407450,1119542763,-946352219,390531600
,,7825,619,I-35 S @ NORTH OF ROE AVE,-946351199,390530101,-2147483648,-2147483648,374246321,1190454211,-946353940,390532601
,,7826,620,I-35 S @ NORTH OF MILL ST,-946292099,390569000,-2147483648,-2147483648,465544457,1280361559,-946291389,390568670
,,7827,621,I-35 N @ NORTH OF MILL ST,-946292099,390569000,-2147483648,-2147483648,324216702,1298300297,-946288489,390569510
,,7828,622,I-35 N @ NORTH OF I-435,-947450000,389420001,-2147483648,-2147483648,488858530,1306626057,-947450529,389420331
,,7829,623,I-35 S @ NORTH OF I-435,-947450000,389420001,-2147483648,-2147483648,284829817,1293930887,-947452679,389420871
x,,7831,625,I-635 S @ MERRIAM FR,-946786550,390464200,-2147483648,-2147483648,379499151,1214541143,-946786950,390464321
x,,7832,628,I-635 N @ MERRIAN FR,-946765589,390451480,-2147483648,-2147483648,518328493,1151629207,-946765599,390451530
x,,7833,629,I-635 N @ MERRIAM OR,-946767259,390458620,-2147483648,-2147483648,373589750,1335309899,-946767750,390457741
,,7834,630,I-635 N @ NORTH OF MERRIAM,-946775999,390448500,-2147483648,-2147483648,497523851,1179262530,-946769629,390449941
,,7835,631,I-635 S @ NORTH OF MERRIAM,-946775999,390448500,-2147483648,-2147483648,365653116,1199151809,-946775149,390448901
x,,7836,632,I-635 S @ MERRIAM OR,-946775999,390448500,-2147483648,-2147483648,373313359,1277478011,-946776169,390448401
,,7837,657,I-635 N @ SOUTH OF I-70,-946803469,390965941,-2147483648,-2147483648,396216922,1209356162,-946804439,390966210
,,7838,658,I-635 S @ SOUTH OF I-70,-946807979,390967191,-2147483648,-2147483648,327499904,1278062747,-946807119,390967620
,,7839,659,I-635 N @ AT I-70,-946784259,391031930,-2147483648,-2147483648,371439746,1234192416,-946785339,391032150
,,7840,660,I-635 S @ AT I-70,-946799739,391034761,-2147483648,-2147483648,368363884,1105051026,-946799079,391034811
,,7841,662,I-635 N @ I-635N TO I-70E,-946779699,391030710,-2147483648,-2147483648,452467542,1118288883,-946779929,391030981
,,7842,663,I-635 S @ I-70E TO I-635S,-946802629,391035461,-2147483648,-2147483648,396716734,1164319968,-946803469,391035560
,,7843,664,I-635 N @ I-70W TO I-635N,-946780489,391068680,-2147483648,-2147483648,444948423,1077927158,-946780030,391069031
,,7844,665,I-635 N @ I-70E TO I-635N,-946795029,391077781,-2147483648,-2147483648,283132190,1120239343,-946795429,391077770
,,7845,666,I-635 N @ I-635 NORTH OF I-70,-946793049,391078470,-2147483648,-2147483648,351319877,1306255626,-946792479,391079150
,,7846,667,I-635 N @ NORTH OF I-70,-946781559,391068450,-2147483648,-2147483648,507421708,1143839783,-946782709,391068490
,,7847,668,I-635 S @ I-635S TO I-70W,-946812409,391080061,-2147483648,-2147483648,281926600,1203485344,-946810399,391080020
,,7848,669,I-635 S @ NORTH OF I-70,-946808340,391079841,-2147483648,-2147483648,466323608,1115003387,-946807500,391079860
x,,7849,670,I-635 N @ STATE AVE FR,-946817759,391145381,-2147483648,-2147483648,445538896,1174651418,-946817259,391145450
x,,7850,671,I-635 S @ STATE AVE OR,-946825840,391145930,-2147483648,-2147483648,502821887,1187767320,-946825469,391146040
,,7851,672,I-635 S @ SOUTH OF STATE AVE,-946823729,391145990,-2147483648,-2147483648,414868631,1326548960,-946822460,391146001
x,,7852,673,I-635 N @ STATE AVE OR,-946814899,391155700,-2147483648,-2147483648,394750977,1282563990,-946814739,391155941
,,7853,675,I-635 N @ SOUTH OF STATE AVE,-946818020,391155050,-2147483648,-2147483648,313626600,1200030309,-946818549,391155190
x,,7854,676,I-635 N @ STATE AVE OR,-946806909,391187541,-2147483648,-2147483648,301559965,1256514107,-946806260,391187450
x,,7855,677,I-635 S @ STATE AVE FR,-946815789,391186251,-2147483648,-2147483648,527193170,1306726716,-946816129,391186490
,,7856,678,I-635 N @ NORTH OF STATE AVE,-946808120,391188180,-2147483648,-2147483648,381645991,1250865838,-946809109,391188281
,,7857,679,I-635 S @ NORTH OF STATE AVE,-946817039,391178731,-2147483648,-2147483648,353992936,1247843068,-946816129,391178830
,,7858,680,I-70 E @ WEST OF I-635,-946870870,391050730,-2147483648,-2147483648,443917196,1315506225,-946870739,391051800
,,7859,681,I-70 W @ WEST OF I-635,-946870260,391054341,-2147483648,-2147483648,361434345,1245535940,-946870319,391053381
,,7860,682,I-70 E @ I-70E TO I-635S,-946840140,391048661,-2147483648,-2147483648,317098685,1164319968,-946840059,391049221
,,7861,683,I-70 E @ I-70E TO I-635N,-946819999,391050961,-2147483648,-2147483648,385624958,1265222806,-946820100,391051051
,,7862,684,I-70 W @ I-635S TO I-70 W,-946824179,391057850,-2147483648,-2147483648,300031162,1203485344,-946823650,391057381
,,7863,685,I-70 E @ I-635S TO I-70E,-946801329,391049680,-2147483648,-2147483648,315871845,1161244081,-946801009,391049630
,,7864,686,I-70 W @ I-635N TO I-70W,-946814410,391055691,-2147483648,-2147483648,401561182,1194186424,-946814199,391055551
,,7865,687,I-70 E @ AT I-635,-946820330,391047940,-2147483648,-2147483648,280615419,1136297961,-946820429,391048551
,,7866,688,I-70 W @ AT I-635,-946822929,391056421,-2147483648,-2147483648,300302251,1125392263,-946823319,391054881
,,7867,689,I-70 W @ I-70W TO I-635S,-946745520,391037941,-2147483648,-2147483648,323757191,1283752768,-946760670,391046640
,,7868,690,I-70 W @ I70W TO I-635N,-946755859,391047800,-2147483648,-2147483648,302503095,1077927158,-946755200,391048181
x,,7869,691,I-70 W @ KAW DRIVE OR,-946745209,391031680,-2147483648,-2147483648,483088779,1311302649,-946744840,391032191
x,,7870,692,I-70 W @ I-635 CD,-946737020,391029850,-2147483648,-2147483648,478024818,1267573363,-946736419,391030440
,,7871,693,I-70 W @ EAST OF I-635,-946743229,391028991,-2147483648,-2147483648,466068695,1244658400,-946743229,391029071
,,7872,694,I-70 E @ I-635N TO I70E,-946762699,391032161,-2147483648,-2147483648,406105077,1118288883,-946762759,391032731
,,7873,695,I-70 E @ EAST OF I-635,-946762259,391033440,-2147483648,-2147483648,334388760,1308090983,-946761529,391034400
x,,7874,696,I-70 W @ KAW DRIVE FR,-946678430,391000091,-2147483648,-2147483648,332897328,1076331131,-946678159,391000221
,,7875,697,I-70 W @ AT KAW DRIVE,-946690449,391000471,-2147483648,-2147483648,361102880,1115049107,-946690449,391000720
x,,7876,698,I-70 W @ KAW DRIVE OR,-946688230,391004301,-2147483648,-2147483648,317248363,1241632910,-946688519,391004721
x,,7877,699,I-70 E @ KAW DRIVE FR,-946691869,390996070,-2147483648,-2147483648,304577387,1192104663,-946691729,390996180
x,,7878,700,I-70 E @ KAW DRIVE OR,-946667900,390987421,-2147483648,-2147483648,477820078,1105006742,-946668020,390987611
,,7879,701,I-70 E @ AT KAW DRIVE,-946671280,390989540,-2147483648,-2147483648,513836823,1270769479,-946671129,390990440
x,,7880,702,I-70 W @ KAW DRIVE CD,-946686059,391000610,-2147483648,-2147483648,441280019,1132325850,-946686260,391000391
,,7881,703,I-70 W @ EAST OF KAW DRIVE,-946609899,390978101,-2147483648,-2147483648,343528376,1229340367,-946610189,390976990
,,7882,719,I-70 E @ EAST OF KAW DRIVE,-946610899,390974230,-2147483648,-2147483648,306773105,1078409718,-946610729,390974830
,,7883,721,I-635 N @ DOUGLAS AVE,-946796899,390655751,-2147483648,-2147483648,504431107,1210420566,-946793599,390655770
x,,7884,722,I-435 E @ ANTIOCH FR,-946905030,389342771,327,11683,332813649,1179014190,-946905079,389342971
x,,7885,723,I-435 E @ US-69 CD,-946919330,389344291,11678,314,335006997,1325239347,-946920690,389344270
,,7886,724,I-35 N @ 16TH STREET,-945675779,391365620,-2147483648,-2147483648,413963694,1183654537,-945676889,391365771
,,7887,725,I-35 S @ 16TH STREET,-945678819,391365870,-2147483648,-2147483648,391132497,1119430053,-945679089,391366010
,,7888,726,I-35 N @ ARMOUR/210,-945600500,391467121,-2147483648,-2147483648,284968588,1324731543,-945599909,391466871
,,7889,727,I-35 S @ ARMOUR/210,-945597000,391467001,-2147483648,-2147483648,319145923,1224483107,-945602379,391467201
,,7890,728,I-435 N @ 79TH STREET,-947759970,389892121,-2147483648,-2147483648,488141795,1248862860,-947760269,389892231
,,7891,729,I-435 S @ 79TH STREET,-947767999,389902001,-2147483648,-2147483648,476223208,1240847261,-947767029,389902240
,,7892,733,I-435 E @ LACKMAN ROAD,-947604799,389426400,-2147483648,-2147483648,379845628,1265807015,-947604379,389423961
,,7893,734,I-435 S @ AT 95TH STREET,-947755999,389566100,-2147483648,-2147483648,311318551,1238602804,-947751149,389566970
,,7894,735,I-435 N @ AT 95TH STREET,-947755999,389566100,-2147483648,-2147483648,363071526,1235633751,-947746859,389566890
,,7895,737,I-435 N @ AT 87TH STREET,-947767000,389712001,-2147483648,-2147483648,496036989,1244653951,-947761669,389712091
,,7896,738,I-435 S @ AT 87TH STREET,-947767000,389712001,-2147483648,-2147483648,466786476,1135293235,-947765849,389712791
,,7897,739,K-10 E @ AT RENNER ROAD,-947789599,389416501,-2147483648,-2147483648,517186190,1262502205,-947789669,389418370
,,7899,741,I-35 N @ AT PASEO BLVD,-945645339,391125340,-2147483648,-2147483648,377822212,1106417852,-945645939,391125351
,,7900,742,I-35 S @ AT PASEO BLVD,-945655430,391102751,-2147483648,-2147483648,286853421,1287688529,-945655759,391102921
,,7901,743,I-435 E @ NORTH OF 87TH ST,-945180179,389697401,-2147483648,-2147483648,338125335,1100570728,-945180359,389697571
,,7902,744,I-435 W @ NORTH OF 87TH ST,-945183169,389698760,-2147483648,-2147483648,473641787,1218876033,-945182559,389698740
,,7903,745,I-435 E @ NORTH OF 83RD ST,-945113000,389781000,-2147483648,-2147483648,431796564,1260850714,-945107349,389778270
,,7904,746,I-435 W @ NORTH OF 83RD ST,-945113000,389781000,-2147483648,-2147483648,464059598,1230754288,-945109819,389778851
,,7905,747,I-435 E @ GREGORY BLVD,-945021899,389925701,-2147483648,-2147483648,346660863,1265364597,-945023939,389925710
,,7906,748,I-435 W @ GREGORY BLVD,-945021899,389925701,-2147483648,-2147483648,439126265,1304471874,-945026619,389925841
,,7907,749,I-435 E @ SOUTH OF 63RD ST,-945019800,390054201,-2147483648,-2147483648,420154341,1335531142,-945014550,390054951
,,7908,750,I-435 W @ SOUTH OF 63RD ST,-945019800,390054201,-2147483648,-2147483648,391148280,1338434345,-945017820,390054040
,,7909,751,I-435 E @ RAYTOWN RD,-944990839,390501561,-2147483648,-2147483648,518003300,1092171489,-944990619,390501600
,,7910,752,I-435 W @ RAYTOWN RD,-944993439,390502050,-2147483648,-2147483648,290160542,1335184506,-944993199,390501981
,,7911,753,I-435 E @ AT 40 HWY,-944871899,390631301,-2147483648,-2147483648,467279117,1180476426,-944881079,390630741
,,7912,755,I-435 E @ AT 350 HWY,-944967299,390162900,-2147483648,-2147483648,305225334,1083189271,-944974529,390163660
,,7913,756,I-435 W @ AT 40 HWY,-944871899,390631301,-2147483648,-2147483648,370567598,1156714160,-944883229,390630741
,,7914,757,I-435 N @ AT SNI-A-BAR ROAD,-945000529,390364570,-2147483648,-2147483648,527876395,1094628258,-945000710,390364701
,,7915,758,I-435 S @ AT SNI-A-BAR ROAD,-945003360,390364301,-2147483648,-2147483648,355941587,1114546917,-945003499,390364490
,,7922,779,I-435 W @ LACKMAN,-947604829,389431150,-2147483648,-2147483648,432643052,1314972543,-947605130,389425881
,,7923,780,I-635 N Before Parallel Pkway,-946772809,391237450,-2147483648,-2147483648,451871157,1296272747,-946774189,391237850
,,7932,781,I-635 S After Parallel Pkway,-946778179,391238231,-2147483648,-2147483648,357536908,1151510586,-946776119,391238261
,,7933,782,I-635 S @ Parallel Pkway,-946773210,391270010,-2147483648,-2147483648,406566112,1259082925,-946771989,391269850
x,,7934,783,I-635 N @ Parallel Pkway,-946767839,391264780,-2147483648,-2147483648,312448543,1161869236,-946770319,391264860
,,7935,784,I-635 S @ Parallel Pkway,-946774769,391265561,-2147483648,-2147483648,453412904,1259082925,-946772519,391265361
,,7936,785,I-635 N @ Parallel Pkway,-946763789,391310290,-2147483648,-2147483648,270918231,1119052899,-946764959,391310340
,,7937,786,I-635 S @ Parallel Pkway,-946769409,391310421,-2147483648,-2147483648,459253422,1259082925,-946767319,391310301
x,,7938,787,I-635 N @ Parallel Pkway,-946763530,391305321,-2147483648,-2147483648,487310626,1204023108,-946765549,391305351
,,7939,788,I-635 S @ Parallel Pkway,-946768889,391316051,-2147483648,-2147483648,476481310,1259082925,-946766680,391315920
,,7940,789,I-635 N @ Georgia Ave,-946757769,391361030,-2147483648,-2147483648,500659778,1220876273,-946758949,391361110
,,7941,790,I-635 S @ Georgia Ave,-946762479,391361430,-2147483648,-2147483648,408165645,1153868333,-946761309,391361310
,,7942,791,I-635 N @ 38th Street,-946742999,391400141,-2147483648,-2147483648,422609601,1091210869,-946743819,391400800
,,7943,792,I-635 S @ 38th Street,-946745609,391403670,-2147483648,-2147483648,407264498,1130782214,-946742540,391403840
x,,7944,793,I-635 N @ 38th Street FR,-946745089,391397000,-2147483648,-2147483648,444114246,1218694472,-946745379,391397101
x,,7945,794,I-635 S @ 38th Street OR,-946750839,391401840,-2147483648,-2147483648,520649985,1164505546,-946747899,391401881
,,7946,795,I-635 N @ Leavenworth Road,-946693690,391441720,-2147483648,-2147483648,299540630,1265209196,-946694580,391442151
,,7947,796,I-635 S @ Leavenworth Road,-946697349,391444470,-2147483648,-2147483648,365010818,1097125131,-946696670,391442780
x,,7948,797,I-635 N @ Leavenworth Road OR,-946689510,391444211,-2147483648,-2147483648,504852000,1177494196,-946693129,391442571
x,,7949,798,I-635 S @ Leavenworth Road FR,-946693299,391449051,-2147483648,-2147483648,389860273,1294969290,-946700320,391441160
,,7950,799,I-635 N @ Before K-5,-946658510,391463171,-2147483648,-2147483648,501118036,1152769225,-946658419,391464831
,,7951,800,I-635 S @ After K-5,-946659819,391468400,-2147483648,-2147483648,306642462,1154086694,-946659329,391466490
,,7952,801,I-635 N @ K-5,-946583049,391463690,-2147483648,-2147483648,294618569,1289523947,-946583209,391464951
,,7953,802,I-635 S @ K-5,-946622289,391472330,-2147483648,-2147483648,457847276,1157786594,-946622049,391470611
x,,7954,803,I-635 N @ K-5 FR,-946595869,391462910,-2147483648,-2147483648,274555289,1272660828,-946596090,391463541
x,,7955,804,I-635 S @ K-5 OR,-946620719,391469320,-2147483648,-2147483648,366788520,1104579802,-946620599,391470071
,,7956,805,I-635 S @ K-5,-946568139,391479520,-2147483648,-2147483648,456969107,1157786594,-946567440,391478270
x,,7957,806,I-635 S @ K-5 FR,-946562389,391476640,-2147483648,-2147483648,302586847,1279643524,-946562399,391476851
,,7958,807,I-635 N @ K-5,-946555459,391472330,-2147483648,-2147483648,395396885,1216771691,-946556279,391473361
x,,7959,808,I-635 N @ K-5 OR,-946551009,391472980,-2147483648,-2147483648,461626598,1083389280,-946550380,391473111
,,7960,809,I-635 N @ Missouri River,-946517000,391523000,-2147483648,-2147483648,372780953,1099138336,-946518199,391523360
,,7961,810,I-635 S @ Missouri River,-946519229,391526861,-2147483648,-2147483648,313735032,1185235232,-946517390,391526770
,,7962,811,I-70 W @ I-435,-944892200,390587731,-2147483648,-2147483648,284908955,1246637619,-944892130,390587791
,,7963,812,I-70 E @ I-435,-944890440,390585591,-2147483648,-2147483648,315406326,1230218576,-944890629,390585291
,,7964,815,I-49 N @ I-470,-945338899,389372900,-2147483648,-2147483648,291374024,1106836912,-945338509,389373180
,,7965,813,I-49 S @ I-470,-945342639,389373630,11464,14763,347112421,1227328912,-945342639,389373891
,,7966,814,US-71 N @ Before Bannister Road,-945378799,389452170,14702,14691,472916190,1205082015,-945379010,389452251
,,7967,816,US-71 S @ After Bannister Road,-945382390,389454540,11175,11464,533509645,1307568932,-945381799,389454590
x,,7968,817,US-71 S @ Bannister Road OR,-945376159,389405260,-2147483648,-2147483648,384297613,1147808820,-945377880,389401221
x,,7969,818,I-470 E @ Bannister Road OR,-945377359,389404530,11578,14769,410407502,1323804025,-945378629,389401141
,,7970,819,I-470 E @ US-71 SB Freeway to Freeway,-945381119,389405161,14703,14769,290139982,1263178639,-945382170,389405021
,,7971,820,I-49 S @ I-435 SB Freeway to Freeway,-945345149,389375421,11578,14763,364137870,1147808820,-945345589,389375191
,,7972,821,I-49 S @ I-470/I-49 Split,-945321040,389354400,14763,14764,510043381,1340114798,-945321339,389354150
,,7973,822,I-49 N @ I-470,-945298999,389338230,14761,11424,312031455,1106836912,-945299349,389338090
,,7974,823,I-49 N @ I-470 FF,-945302580,389342691,-2147483648,-2147483648,456001879,1106836912,-945299559,389339761
x,,7975,824,US-71 N @ Before Bannister Road OR,-945376530,389446910,14700,14702,449479101,1205082015,-945376219,389444991
x,,7976,825,US-71 S @ After Bannister Road FR,-945381519,389448230,11464,14703,457152881,1307568932,-945381579,389448201
,,7977,826,I-435 N @ I-435 NB AT CURVE N FF,-945355999,389428000,-2147483648,-2147483648,275146095,1134207623,-945355140,389428011
,,7978,827,I-35 S @ HWY 69,-947086000,389825001,-2147483648,-2147483648,401951174,1137891451,-947082419,389823810
,,7979,828,I-470 E @ View High Road,-944516169,389366161,-2147483648,-2147483648,457253228,1329604777,-944516250,389364131
,,7980,829,I-470 W @ View High Road,-944516049,389365931,-2147483648,-2147483648,317474973,1133160564,-944516189,389365800
,,7981,830,I-470 E @ Pryor Road,-944202549,389344420,-2147483648,-2147483648,486939364,1265061105,-944202539,389343391
,,7982,831,I-470 W @ Pryor Road,-944202549,389344420,-2147483648,-2147483648,518755293,1195172876,-944202479,389344771
x,,7983,832,I-470 W @ Pryor Road OR,-944207069,389345421,-2147483648,-2147483648,399282037,1163976452,-944200019,389345271
x,,7984,833,I-470 E @ Pryor Road FR,-944206879,389342480,-2147483648,-2147483648,341083958,1184370064,-944207039,389342011
x,,7985,834,I-35 N @ FRONT ST FR,-945641939,391172321,-2147483648,-2147483648,321042728,1188320569,-945642669,391172470
x,,7986,835,I-35 S @ FRONT ST OR,-945648790,391171800,-2147483648,-2147483648,332395492,1097471936,-945648840,391171841
,,7987,836,I-35 N @ FRONT ST,-945645039,391195940,-2147483648,-2147483648,468729952,1091756436,-945643959,391195981
,,7988,837,I-35 S @ FRONT ST,-945646329,391195660,-2147483648,-2147483648,394423481,1107246095,-945645889,391195651
,,7989,838,I-35 N @ Before PASEO BLVD,-945691099,391070450,-2147483648,-2147483648,376474304,1267649546,-945690950,391070740
,,7990,839,I-35 S @ Before PASEO BLVD,-945695999,391071001,-2147483648,-2147483648,280963836,1287688529,-945695400,391070990
x,,7991,840,I-35 N @ FRONT ST OR,-945641679,391199150,-2147483648,-2147483648,482516868,1131491481,-945641009,391199311
x,,7992,841,I-35 S @ FRONT ST FR,-945649709,391199150,-2147483648,-2147483648,475313245,1189792860,-945649800,391199231
x,,7994,843,I-35 S @ Levee Rd FR,-945681169,391275480,-2147483648,-2147483648,384165396,1283374907,-945680429,391272221
x,,7995,844,I-35 S @ Bedford Rd OR,-945680439,391275121,-2147483648,-2147483648,426510009,1231462480,-945679899,391273050
x,,7996,845,I-35 N @ Levee Rd OR,-945676409,391287070,-2147483648,-2147483648,439152025,1331397812,-945676789,391287160
x,,7997,846,I-35 N @ Bedford Rd FR,-945675829,391289511,-2147483648,-2147483648,362057886,1085719485,-945676090,391289830
,,7998,847,I-35 N @ Bedford Rd,-945678120,391284460,-2147483648,-2147483648,511870700,1089581791,-945678340,391284501
,,7999,848,I-35 S @ Bedford Rd,-945679829,391284320,-2147483648,-2147483648,319728465,1092405121,-945680379,391284251
x,,8000,849,I-35 N @ 16th ST FR,-945674850,391361120,-2147483648,-2147483648,359650428,1330695203,-945675659,391361110
x,,8001,850,I-35 S @ 16th ST OR,-945681100,391366281,-2147483648,-2147483648,384807728,1179296112,-945680969,391366311
,,8007,851,I-70 E @ Manchester Trwy,-944995999,390634001,-2147483648,-2147483648,336655347,1207933175,-944996579,390632991
,,8008,852,I-70 W @ Manchester Trwy,-944995310,390635181,-2147483648,-2147483648,427837640,1180682029,-944994649,390636361
,,8010,853,I-35 N @ Armour/210 Hwy,-945647840,391412370,-2147483648,-2147483648,327602577,1223950044,-945647869,391412370
,,8011,854,I-35 S @ Armour/210 Hwy,-945649999,391412000,-2147483648,-2147483648,402314456,1265795430,-945650769,391412241
x,,8012,855,I-35 S @ ARMOUR  / HWY 210 OR,-945637849,391427101,-2147483648,-2147483648,521495567,1101605165,-945638159,391427220
x,,8013,856,I-35 N @ ARMOUR  / HWY 210 FR,-945634969,391423551,-2147483648,-2147483648,320861030,1232409687,-945635000,391423850
x,,8014,857,I-35 N @ ARMOUR  / HWY 210 OR,-945620229,391436590,-2147483648,-2147483648,419914413,1324724094,-945620839,391436411
,,8015,858,I-470 E @ Blue Ridge Blvd,-945089999,389387000,-2147483648,-2147483648,422793850,1092377273,-945090079,389387160
,,8016,859,I-470 W @ Blue Ridge Blvd,-945089999,389388001,-2147483648,-2147483648,466273176,1306794144,-945090189,389388751
,,8017,860,I-470 E @ James A Reed Road,-944886000,389380001,-2147483648,-2147483648,320115864,1074301278,-944886069,389380070
,,8018,861,I-470 W @ James A Reed Road,-944886999,389382001,-2147483648,-2147483648,380481367,1225085459,-944887089,389381650
,,8019,862,I-470 E @ Blue Parkway,-944031319,389355661,-2147483648,-2147483648,534321544,1300153604,-944028999,389356951
,,8020,863,I-470 W @ Blue Parkway,-944032229,389358150,-2147483648,-2147483648,509301746,1135774623,-944030069,389359201
,,8021,864,I-470 E @ Douglas Street,-943786000,389443000,-2147483648,-2147483648,477284537,1328511640,-943786149,389443530
,,8022,865,I-470 W @ Douglas Street,-943784999,389446001,-2147483648,-2147483648,339745849,1078286238,-943785189,389446070
,,8023,866,I-470 N @ Colbern Road,-943604999,389524000,-2147483648,-2147483648,420646046,1293778453,-943604939,389524050
,,8024,867,I-470 S @ Colbern road,-943607999,389524000,-2147483648,-2147483648,339405124,1258080861,-943608959,389524091
,,8025,868,I-470 N @ Woods Chapel Road,-943565999,389782001,-2147483648,-2147483648,358435094,1122713053,-943565459,389781980
,,8026,869,I-470 S @ Woods Chapel Road,-943568999,389782001,-2147483648,-2147483648,376459665,1254480365,-943568779,389782070
x,,8027,870,I-470 E @ Blue Parkway On-Ramp,-944028679,389356481,-2147483648,-2147483648,515731696,1300601528,-944028140,389356161
x,,8028,871,I-470 W @ Blue Parkway Off-Ramp,-944031460,389361491,-2147483648,-2147483648,430888851,1241052717,-944030979,389360210
,,8029,872,US-69 N @ 143rd Street,-946765569,388701880,-2147483648,-2147483648,513941429,1229663856,-946765599,388701951
,,8030,873,US-69 S @ 143rd Street,-946768409,388702020,-2147483648,-2147483648,451274665,1167252649,-946768339,388702121
,,8031,874,K-10 W @ AT RENNER ROAD,-947797699,389420400,-2147483648,-2147483648,376689078,1155701607,-947798999,389420871
,,8032,875,I-435 N @ 48th Street,-944927999,391803001,-2147483648,-2147483648,326322522,1138326681,-944928289,391803100
,,8033,876,I-435 S @ 48th Street,-944930999,391803001,-2147483648,-2147483648,312598006,1227098719,-944931019,391803100
,,8034,877,I-435 N @ Parvin Road,-944930070,391712510,-2147483648,-2147483648,511104175,1138326681,-944929519,391712570
,,8035,878,I-435 S @ Parvin Road,-944933000,391711001,-2147483648,-2147483648,413324024,1227098719,-944932309,391710990
,,8036,879,I-435 N @ 210 Highway,-944979069,391568780,-2147483648,-2147483648,424140405,1251565935,-944979040,391569120
,,8037,880,I-435 S @ 210 Highway,-944980000,391570000,-2147483648,-2147483648,487711348,1108366735,-944980429,391570870
,,8038,881,I-435 N @ South of 210 Highway,-944983449,391445621,-2147483648,-2147483648,309250515,1215269412,-944984399,391445731
,,8039,882,I-435 S @ South of 210 Highway,-944985999,391449000,-2147483648,-2147483648,409860623,1307649085,-944985800,391449060
,,8040,883,I-435 N @ Front Street,-944973649,391266511,-2147483648,-2147483648,360213752,1301463527,-944973399,391266651
,,8041,884,I-435 S @ Front Street,-944973999,391263001,-2147483648,-2147483648,408875971,1182065784,-944974480,391262900
,,8042,885,I-435 N @ North of Winner Road,-944858899,391096751,-2147483648,-2147483648,507235690,1195676354,-944859090,391096841
,,8043,886,I-435 S @ North of Winner Road,-944861999,391097000,-2147483648,-2147483648,354740297,1082700913,-944861719,391097050
